time_s,pos,setpoint,error,p_term,i_term,d_term,pid_out,velocity,motor_pos,kp,ki,kd,deadband,lead_ms,lag_ms,integral_accum,ball_px_x,ball_px_y,ball_radius,auto,integral_on,leadlag_on
162.6597,0.4815,0.4800,0.0015,1.53,16.42,0.00,18.0,-13.7,84.4,1000.0,50.0,5000.0,0.0000,500,150,0.328340,308,241,21,1,1,1
162.7236,0.4814,0.4800,0.0014,1.41,16.42,-9.79,8.0,16.2,85.4,1000.0,50.0,5000.0,0.0000,500,150,0.328430,308,241,21,1,1,1
162.7912,0.4810,0.4800,0.0010,0.96,16.42,-33.41,-16.0,86.1,91.3,1000.0,50.0,5000.0,0.0000,500,150,0.328495,307,240,21,1,1,1
162.8557,0.4815,0.4800,0.0015,1.55,16.43,45.60,63.6,-174.8,80.0,1000.0,50.0,5000.0,0.0000,500,150,0.328594,308,241,21,1,1,1
162.9235,0.4814,0.4800,0.0014,1.41,16.43,-10.07,7.8,20.4,81.4,1000.0,50.0,5000.0,0.0000,500,150,0.328690,308,241,21,1,1,1
162.9918,0.4815,0.4800,0.0015,1.55,16.44,10.00,28.0,-47.9,78.1,1000.0,50.0,5000.0,0.0000,500,150,0.328795,308,241,21,1,1,1
163.0550,0.4813,0.4800,0.0013,1.25,16.44,-23.36,-5.7,60.4,81.9,1000.0,50.0,5000.0,0.0000,500,150,0.328874,308,241,21,1,1,1
163.1272,0.4814,0.4800,0.0014,1.36,16.45,7.77,25.6,-47.4,78.5,1000.0,50.0,5000.0,0.0000,500,150,0.328973,308,241,21,1,1,1
163.1871,0.4815,0.4800,0.0015,1.53,16.45,14.36,32.4,-64.0,74.7,1000.0,50.0,5000.0,0.0000,500,150,0.329065,308,241,21,1,1,1
163.2553,0.4813,0.4800,0.0013,1.28,16.46,-18.92,-1.2,46.3,77.8,1000.0,50.0,5000.0,0.0000,500,150,0.329152,308,241,21,1,1,1
163.3243,0.4815,0.4800,0.0015,1.55,16.46,19.57,37.6,-82.9,72.1,1000.0,50.0,5000.0,0.0000,500,150,0.329258,308,241,21,1,1,1
163.3872,0.4815,0.4800,0.0015,1.55,16.47,0.00,18.0,-13.2,71.3,1000.0,50.0,5000.0,0.0000,500,150,0.329356,308,241,21,1,1,1
163.4552,0.4809,0.4800,0.0009,0.93,16.47,-44.98,-27.6,127.2,79.9,1000.0,50.0,5000.0,0.0000,500,150,0.329419,307,240,21,1,1,1
163.5193,0.4814,0.4800,0.0014,1.41,16.48,37.05,54.9,-148.4,70.4,1000.0,50.0,5000.0,0.0000,500,150,0.329509,308,241,21,1,1,1
163.5872,0.4815,0.4800,0.0015,1.55,16.48,10.05,28.1,-46.6,67.3,1000.0,50.0,5000.0,0.0000,500,150,0.329614,308,241,21,1,1,1
163.6550,0.4809,0.4800,0.0009,0.93,16.48,-45.10,-27.7,130.0,76.1,1000.0,50.0,5000.0,0.0000,500,150,0.329678,307,240,21,1,1,1
163.7193,0.4817,0.4800,0.0017,1.69,16.49,58.77,76.9,-214.8,62.2,1000.0,50.0,5000.0,0.0000,500,150,0.329787,308,241,21,1,1,1
163.7879,0.4815,0.4800,0.0015,1.53,16.49,-11.33,6.7,30.4,64.3,1000.0,50.0,4970.0,0.0000,500,150,0.329892,308,241,21,1,1,1
163.8517,0.4814,0.4800,0.0014,1.41,16.50,-9.76,8.1,18.6,65.5,1000.0,50.0,4970.0,0.0000,500,150,0.329982,308,241,21,1,1,1
163.9192,0.4815,0.4800,0.0015,1.55,16.50,10.04,28.1,-48.6,62.2,1000.0,50.0,4970.0,0.0000,500,150,0.330086,308,241,21,1,1,1
163.9873,0.4812,0.4800,0.0012,1.18,16.51,-26.78,-9.1,70.8,67.1,1000.0,50.0,4970.0,0.0000,500,150,0.330166,307,240,21,1,1,1
164.0513,0.4809,0.4800,0.0009,0.93,16.51,-19.00,-1.6,35.2,69.3,1000.0,50.0,4970.0,0.0000,500,150,0.330226,307,240,21,1,1,1
164.1193,0.4816,0.4800,0.0016,1.62,16.52,50.40,68.5,-188.9,56.5,1000.0,50.0,4970.0,0.0000,500,150,0.330337,308,241,22,1,1,1
164.1835,0.4813,0.4800,0.0013,1.25,16.52,-28.90,-11.1,82.1,61.7,1000.0,50.0,4970.0,0.0000,500,150,0.330417,308,240,21,1,1,1
164.2519,0.4809,0.4800,0.0009,0.93,16.52,-22.88,-5.4,50.3,65.2,1000.0,50.0,4940.0,0.0000,500,150,0.330481,307,240,21,1,1,1
164.3198,0.4813,0.4800,0.0013,1.28,16.53,24.88,42.7,-107.8,57.9,1000.0,50.0,4940.0,0.0000,500,150,0.330567,308,241,21,1,1,1
164.3837,0.4815,0.4800,0.0015,1.53,16.53,19.95,38.0,-80.4,52.7,1000.0,50.0,4940.0,0.0000,500,150,0.330665,308,241,21,1,1,1
164.4517,0.4813,0.4800,0.0013,1.28,16.54,-18.79,-1.0,48.9,56.0,1000.0,50.0,4940.0,0.0000,500,150,0.330752,308,241,21,1,1,1
164.5157,0.4813,0.4800,0.0013,1.28,16.54,0.00,17.8,-18.9,54.8,1000.0,50.0,4910.0,0.0000,500,150,0.330834,308,241,21,1,1,1
164.5839,0.4812,0.4800,0.0012,1.20,16.55,-5.46,12.3,-1.5,54.7,1000.0,50.0,4910.0,0.0000,500,150,0.330916,307,240,21,1,1,1
164.6478,0.4813,0.4800,0.0013,1.35,16.55,11.11,29.0,-55.5,51.2,1000.0,50.0,4880.0,0.0000,500,150,0.331002,308,241,21,1,1,1
164.7152,0.4815,0.4800,0.0015,1.55,16.56,14.48,32.6,-61.3,47.1,1000.0,50.0,4880.0,0.0000,500,150,0.331106,308,241,21,1,1,1
164.7835,0.4813,0.4800,0.0013,1.28,16.56,-19.26,-1.4,49.8,50.5,1000.0,50.0,4880.0,0.0000,500,150,0.331193,308,241,21,1,1,1
164.8472,0.4813,0.4800,0.0013,1.28,16.56,0.00,17.8,-19.5,49.2,1000.0,50.0,4880.0,0.0000,500,150,0.331274,308,241,21,1,1,1
164.9156,0.4815,0.4800,0.0015,1.55,16.57,19.24,37.4,-79.7,43.8,1000.0,50.0,4880.0,0.0000,500,150,0.331380,308,241,21,1,1,1
164.9795,0.4813,0.4800,0.0013,1.25,16.57,-22.53,-4.7,59.1,47.5,1000.0,50.0,4880.0,0.0000,500,150,0.331460,308,240,21,1,1,1
165.0482,0.4813,0.4800,0.0013,1.35,16.58,6.80,24.7,-42.9,44.6,1000.0,50.0,4910.0,0.0000,500,150,0.331552,308,241,21,1,1,1
165.1155,0.4814,0.4800,0.0014,1.43,16.58,6.19,24.2,-37.7,42.0,1000.0,50.0,4940.0,0.0000,500,150,0.331649,308,241,21,1,1,1
165.1804,0.4814,0.4800,0.0014,1.42,16.59,-0.98,17.0,-12.8,41.2,1000.0,50.0,4970.0,0.0000,500,150,0.331741,308,241,22,1,1,1
165.2477,0.4813,0.4800,0.0013,1.35,16.59,-5.29,12.6,-0.0,41.2,1000.0,50.0,4970.0,0.0000,500,150,0.331831,308,241,21,1,1,1
165.3111,0.4809,0.4800,0.0009,0.93,16.59,-32.24,-14.7,82.3,46.4,1000.0,50.0,4970.0,0.0000,500,150,0.331890,307,240,21,1,1,1
165.3802,0.4815,0.4800,0.0015,1.53,16.60,43.44,61.6,-167.7,34.8,1000.0,50.0,5000.0,0.0000,500,150,0.331996,308,241,21,1,1,1
165.4469,0.4815,0.4800,0.0015,1.55,16.60,0.85,19.0,-14.6,33.9,1000.0,50.0,5000.0,0.0000,500,150,0.332100,308,241,21,1,1,1
165.5113,0.4815,0.4800,0.0015,1.55,16.61,0.00,18.2,-12.9,33.0,1000.0,50.0,5000.0,0.0000,500,150,0.332199,308,241,21,1,1,1
165.5793,0.4815,0.4800,0.0015,1.53,16.62,-0.83,17.3,-11.3,32.3,1000.0,50.0,5000.0,0.0000,500,150,0.332303,308,241,21,1,1,1
165.6434,0.4813,0.4800,0.0013,1.28,16.62,-20.12,-2.2,48.1,35.4,1000.0,50.0,5000.0,0.0000,500,150,0.332385,308,241,21,1,1,1
165.7114,0.4813,0.4800,0.0013,1.28,16.62,0.00,17.9,-23.4,33.8,1000.0,50.0,5000.0,0.0000,500,150,0.332472,308,241,21,1,1,1
165.7796,0.4809,0.4800,0.0009,0.93,16.63,-25.06,-7.5,56.5,37.6,1000.0,50.0,5000.0,0.0000,500,150,0.332536,307,240,21,1,1,1
165.8446,0.4809,0.4800,0.0009,0.93,16.63,0.00,17.6,-31.0,35.6,1000.0,50.0,5000.0,0.0000,500,150,0.332596,307,240,21,1,1,1
165.9113,0.4815,0.4800,0.0015,1.55,16.63,45.85,64.0,-172.5,24.1,1000.0,50.0,5000.0,0.0000,500,150,0.332699,308,241,21,1,1,1
165.9751,0.4815,0.4800,0.0015,1.54,16.64,-0.22,18.0,-8.0,23.6,1000.0,50.0,5000.0,0.0000,500,150,0.332798,308,241,21,1,1,1
166.0445,0.4815,0.4800,0.0015,1.55,16.65,0.21,18.4,-11.4,22.8,1000.0,50.0,5060.0,0.0000,500,150,0.332905,308,241,21,1,1,1
166.1123,0.4815,0.4800,0.0015,1.53,16.65,-0.85,17.3,-9.5,22.2,1000.0,50.0,5110.0,0.0000,500,150,0.333009,308,241,21,1,1,1
166.1755,0.4812,0.4800,0.0012,1.18,16.65,-28.91,-11.1,77.1,27.0,1000.0,50.0,5140.0,0.0000,500,150,0.333084,307,240,21,1,1,1
166.2436,0.4814,0.4800,0.0014,1.44,16.66,19.92,38.0,-88.3,21.0,1000.0,50.0,5140.0,0.0000,500,150,0.333182,308,240,21,1,1,1
166.3072,0.4813,0.4800,0.0013,1.28,16.66,-13.46,4.5,25.7,22.7,1000.0,50.0,5140.0,0.0000,500,150,0.333263,308,241,21,1,1,1
166.3750,0.4816,0.4800,0.0016,1.61,16.67,25.31,43.6,-101.6,15.8,1000.0,50.0,5140.0,0.0000,500,150,0.333372,308,241,22,1,1,1
166.4439,0.4812,0.4800,0.0012,1.16,16.67,-33.34,-15.5,93.2,22.2,1000.0,50.0,5140.0,0.0000,500,150,0.333452,307,241,21,1,1,1
166.5074,0.4813,0.4800,0.0013,1.28,16.68,9.10,27.1,-54.2,18.7,1000.0,50.0,5140.0,0.0000,500,150,0.333533,308,241,21,1,1,1
166.5750,0.4813,0.4800,0.0013,1.25,16.68,-1.91,16.0,-14.6,17.8,1000.0,50.0,5140.0,0.0000,500,150,0.333618,308,240,21,1,1,1
166.6393,0.4815,0.4800,0.0015,1.55,16.69,23.94,42.2,-96.0,11.6,1000.0,50.0,5220.0,0.0000,500,150,0.333717,308,241,21,1,1,1
166.7079,0.4809,0.4800,0.0009,0.93,16.69,-47.00,-29.4,136.6,20.9,1000.0,50.0,5270.0,0.0000,500,150,0.333781,307,240,21,1,1,1
166.7753,0.4816,0.4800,0.0016,1.59,16.69,51.59,69.9,-192.5,8.0,1000.0,50.0,5300.0,0.0000,500,150,0.333889,308,241,22,1,1,1
166.8391,0.4815,0.4800,0.0015,1.51,16.70,-6.38,11.8,11.8,8.7,1000.0,50.0,5300.0,0.0000,500,150,0.333985,308,241,21,1,1,1
166.9074,0.4815,0.4800,0.0015,1.52,16.70,0.84,19.1,-15.3,7.7,1000.0,50.0,5300.0,0.0000,500,150,0.334089,308,241,22,1,1,1
166.9715,0.4813,0.4800,0.0013,1.28,16.71,-20.56,-2.6,51.1,11.0,1000.0,50.0,5300.0,0.0000,500,150,0.334171,308,241,21,1,1,1
167.0400,0.4814,0.4800,0.0014,1.41,16.71,10.32,28.4,-54.7,7.2,1000.0,50.0,5300.0,0.0000,500,150,0.334267,308,241,21,1,1,1
167.1039,0.4812,0.4800,0.0012,1.20,16.72,-17.31,0.6,36.8,9.6,1000.0,50.0,5300.0,0.0000,500,150,0.334344,307,240,21,1,1,1
167.1719,0.4813,0.4800,0.0013,1.28,16.72,5.95,23.9,-43.0,6.6,1000.0,50.0,5350.0,0.0000,500,150,0.334431,308,241,21,1,1,1
167.2401,0.4812,0.4800,0.0012,1.18,16.73,-7.71,10.2,3.4,6.9,1000.0,50.0,5430.0,0.0000,500,150,0.334512,307,240,21,1,1,1
167.3037,0.4815,0.4800,0.0015,1.53,16.73,30.33,48.6,-118.4,-0.7,1000.0,50.0,5430.0,0.0000,500,150,0.334609,308,241,21,1,1,1
167.3722,0.4815,0.4800,0.0015,1.51,16.74,-1.64,16.6,-5.3,-1.0,1000.0,50.0,5460.0,0.0000,500,150,0.334713,308,241,21,1,1,1
167.4359,0.4815,0.4800,0.0015,1.52,16.74,0.92,19.2,-15.6,-2.0,1000.0,50.0,5460.0,0.0000,500,150,0.334810,308,241,22,1,1,1
167.5067,0.4815,0.4800,0.0015,1.53,16.75,0.75,19.0,-15.8,-3.1,1000.0,50.0,5460.0,0.0000,500,150,0.334918,308,241,21,1,1,1
167.5711,0.4813,0.4800,0.0013,1.25,16.75,-24.04,-6.0,61.3,0.8,1000.0,50.0,5460.0,0.0000,500,150,0.334999,308,240,21,1,1,1
167.6351,0.4813,0.4800,0.0013,1.35,16.75,8.12,26.2,-49.7,-2.4,1000.0,50.0,5460.0,0.0000,500,150,0.335085,308,241,21,1,1,1
167.7037,0.4815,0.4800,0.0015,1.55,16.76,16.06,34.4,-70.3,-7.2,1000.0,50.0,5510.0,0.0000,500,150,0.335191,308,241,21,1,1,1
167.7675,0.4814,0.4800,0.0014,1.44,16.76,-8.96,9.2,14.7,-6.3,1000.0,50.0,5560.0,0.0000,500,150,0.335283,308,240,21,1,1,1
167.8352,0.4815,0.4800,0.0015,1.55,16.77,8.46,26.8,-44.4,-9.3,1000.0,50.0,5560.0,0.0000,500,150,0.335388,308,241,21,1,1,1
167.9039,0.4812,0.4800,0.0012,1.17,16.77,-30.27,-12.3,80.4,-3.7,1000.0,50.0,5590.0,0.0000,500,150,0.335468,307,241,21,1,1,1
167.9679,0.4813,0.4800,0.0013,1.28,16.78,8.93,27.0,-55.0,-7.3,1000.0,50.0,5590.0,0.0000,500,150,0.335550,308,241,21,1,1,1
168.0357,0.4813,0.4800,0.0013,1.28,16.78,0.00,18.1,-21.8,-8.7,1000.0,50.0,5590.0,0.0000,500,150,0.335637,308,241,21,1,1,1
168.0995,0.4809,0.4800,0.0009,0.93,16.78,-29.92,-12.2,72.8,-4.1,1000.0,50.0,5590.0,0.0000,500,150,0.335696,307,240,21,1,1,1
168.1679,0.4813,0.4800,0.0013,1.28,16.79,27.93,46.0,-119.7,-12.3,1000.0,50.0,5590.0,0.0000,500,150,0.335783,308,241,21,1,1,1
168.2362,0.4815,0.4800,0.0015,1.51,16.79,19.64,38.0,-80.2,-17.8,1000.0,50.0,5640.0,0.0000,500,150,0.335887,308,241,21,1,1,1
168.3002,0.4814,0.4800,0.0014,1.44,16.80,-6.32,11.9,8.9,-17.2,1000.0,50.0,5690.0,0.0000,500,150,0.335979,308,240,21,1,1,1
168.3682,0.4815,0.4800,0.0015,1.55,16.80,8.66,27.0,-42.0,-20.0,1000.0,50.0,5720.0,0.0000,500,150,0.336084,308,241,21,1,1,1
168.4319,0.4816,0.4800,0.0016,1.62,16.81,7.05,25.5,-34.3,-22.2,1000.0,50.0,5720.0,0.0000,500,150,0.336188,308,241,22,1,1,1
168.4996,0.4814,0.4800,0.0014,1.42,16.81,-17.16,1.1,43.2,-19.3,1000.0,50.0,5720.0,0.0000,500,150,0.336284,308,241,22,1,1,1
168.5676,0.4815,0.4800,0.0015,1.52,16.82,7.88,26.2,-43.6,-22.3,1000.0,50.0,5720.0,0.0000,500,150,0.336387,308,241,22,1,1,1
168.6319,0.4813,0.4800,0.0013,1.31,16.82,-17.82,0.3,40.2,-19.7,1000.0,50.0,5720.0,0.0000,500,150,0.336472,308,241,22,1,1,1
168.6999,0.4813,0.4800,0.0013,1.25,16.83,-5.38,12.7,-6.2,-20.1,1000.0,50.0,5720.0,0.0000,500,150,0.336557,308,240,21,1,1,1
168.7636,0.4813,0.4800,0.0013,1.28,16.83,2.28,20.4,-31.4,-22.1,1000.0,50.0,5770.0,0.0000,500,150,0.336638,308,241,21,1,1,1
168.8316,0.4814,0.4800,0.0014,1.42,16.84,12.42,30.7,-61.1,-26.3,1000.0,50.0,5800.0,0.0000,500,150,0.336735,308,241,22,1,1,1
168.9003,0.4814,0.4800,0.0014,1.41,16.84,-1.05,17.2,-13.3,-27.2,1000.0,50.0,5830.0,0.0000,500,150,0.336831,308,241,21,1,1,1
168.9634,0.4812,0.4800,0.0012,1.20,16.85,-19.42,-1.4,43.6,-24.4,1000.0,50.0,5830.0,0.0000,500,150,0.336907,307,241,21,1,1,1
169.0318,0.4813,0.4800,0.0013,1.26,16.85,5.63,23.7,-42.7,-27.3,1000.0,50.0,5830.0,0.0000,500,150,0.336993,308,240,21,1,1,1
169.0956,0.4813,0.4800,0.0013,1.28,16.85,1.05,19.2,-24.8,-28.9,1000.0,50.0,5830.0,0.0000,500,150,0.337075,308,241,21,1,1,1
169.1635,0.4813,0.4800,0.0013,1.28,16.86,0.00,18.1,-20.4,-30.3,1000.0,50.0,5830.0,0.0000,500,150,0.337162,308,241,21,1,1,1
169.2312,0.4810,0.4800,0.0010,0.99,16.86,-24.41,-6.6,56.6,-26.5,1000.0,50.0,5830.0,0.0000,500,150,0.337229,307,240,21,1,1,1
169.2957,0.4816,0.4800,0.0016,1.61,16.87,55.87,74.3,-204.3,-39.6,1000.0,50.0,5830.0,0.0000,500,150,0.337332,308,241,22,1,1,1
169.3637,0.4813,0.4800,0.0013,1.25,16.87,-30.56,-12.4,90.7,-33.5,1000.0,50.0,5830.0,0.0000,500,150,0.337418,308,240,22,1,1,1
169.4272,0.4813,0.4800,0.0013,1.29,16.87,3.52,21.7,-30.7,-35.4,1000.0,50.0,5830.0,0.0000,500,150,0.337500,308,241,22,1,1,1
169.4953,0.4811,0.4800,0.0011,1.14,16.88,-12.83,5.2,22.3,-33.9,1000.0,50.0,5830.0,0.0000,500,150,0.337577,307,241,21,1,1,1
169.5598,0.4812,0.4800,0.0012,1.16,16.88,1.96,20.0,-29.1,-35.8,1000.0,50.0,5830.0,0.0000,500,150,0.337653,307,241,21,1,1,1
169.6279,0.4813,0.4800,0.0013,1.35,16.89,15.61,33.8,-70.3,-40.6,1000.0,50.0,5830.0,0.0000,500,150,0.337744,308,241,21,1,1,1
169.6957,0.4813,0.4800,0.0013,1.28,16.89,-6.02,12.1,4.3,-40.3,1000.0,50.0,5830.0,0.0000,500,150,0.337831,308,241,21,1,1,1
169.7598,0.4812,0.4800,0.0012,1.17,16.90,-9.28,8.8,11.4,-39.6,1000.0,50.0,5830.0,0.0000,500,150,0.337906,307,241,21,1,1,1
169.8271,0.4810,0.4800,0.0010,1.05,16.90,-10.80,7.2,12.5,-38.7,1000.0,50.0,5830.0,0.0000,500,150,0.337977,307,240,21,1,1,1
169.8906,0.4810,0.4800,0.0010,0.96,16.90,-8.08,9.8,0.5,-38.7,1000.0,50.0,5830.0,0.0000,500,150,0.338038,307,241,21,1,1,1
169.9592,0.4813,0.4800,0.0013,1.29,16.91,28.10,46.3,-114.9,-46.6,1000.0,50.0,5830.0,0.0000,500,150,0.338126,308,241,22,1,1,1
170.0275,0.4809,0.4800,0.0009,0.85,16.91,-37.43,-19.7,103.4,-39.5,1000.0,50.0,5830.0,0.0000,500,150,0.338184,307,241,21,1,1,1
170.0916,0.4808,0.4800,0.0008,0.83,16.91,-2.18,15.6,-22.5,-41.0,1000.0,50.0,5830.0,0.0000,500,150,0.338238,307,241,21,1,1,1
170.1596,0.4808,0.4800,0.0008,0.83,16.91,0.00,17.7,-27.9,-42.9,1000.0,50.0,5830.0,0.0000,500,150,0.338294,307,241,21,1,1,1
170.2239,0.4809,0.4800,0.0009,0.85,16.92,2.01,19.8,-32.2,-44.9,1000.0,50.0,5830.0,0.0000,500,150,0.338349,307,241,21,1,1,1
170.2905,0.4809,0.4800,0.0009,0.86,16.92,0.85,18.6,-26.2,-46.7,1000.0,50.0,5830.0,0.0000,500,150,0.338406,307,241,21,1,1,1
170.3592,0.4810,0.4800,0.0010,0.99,16.92,10.89,28.8,-56.2,-50.5,1000.0,50.0,5830.0,0.0000,500,150,0.338474,307,241,21,1,1,1
170.4237,0.4807,0.4800,0.0007,0.69,16.93,-26.79,-9.2,67.0,-46.2,1000.0,50.0,5830.0,0.0000,500,150,0.338519,307,240,21,1,1,1
170.4918,0.4809,0.4800,0.0009,0.88,16.93,15.97,33.8,-77.7,-51.5,1000.0,50.0,5830.0,0.0000,500,150,0.338579,307,241,21,1,1,1
170.5554,0.4810,0.4800,0.0010,0.96,16.93,7.23,25.1,-42.1,-54.2,1000.0,50.0,5830.0,0.0000,500,150,0.338640,307,241,21,1,1,1
170.6233,0.4812,0.4800,0.0012,1.21,16.94,21.43,39.6,-83.6,-59.9,1000.0,50.0,5830.0,0.0000,500,150,0.338722,307,241,21,1,1,1
170.6917,0.4812,0.4800,0.0012,1.17,16.94,-2.95,15.2,0.9,-59.8,1000.0,50.0,5830.0,0.0000,500,150,0.338802,307,241,21,1,1,1
170.7558,0.4808,0.4800,0.0008,0.81,16.94,-33.47,-15.7,93.5,-53.8,1000.0,50.0,5830.0,0.0000,500,150,0.338854,307,241,21,1,1,1
170.8236,0.4808,0.4800,0.0008,0.77,16.95,-3.10,14.6,-16.0,-54.9,1000.0,50.0,5830.0,0.0000,500,150,0.338906,307,241,21,1,1,1
170.8876,0.4798,0.4800,-0.0002,-0.17,16.94,-85.09,-68.3,241.5,-39.4,1000.0,50.0,5830.0,0.0000,500,150,0.338895,307,241,21,1,1,1
170.9566,0.4758,0.4800,-0.0042,-4.22,16.93,-342.74,-330.0,1019.0,30.8,1000.0,50.0,5830.0,0.0000,500,150,0.338604,304,241,22,1,1,1
171.0236,0.4664,0.4800,-0.0136,-13.56,16.88,-812.58,-809.3,2369.1,189.6,1000.0,50.0,5830.0,0.0000,500,150,0.337695,298,240,23,1,1,1
171.0877,0.4508,0.4800,-0.0292,-29.22,16.79,-1424.27,-1436.7,4006.3,446.3,1000.0,50.0,5830.0,0.0000,500,150,0.335823,288,239,23,1,1,1
171.1560,0.4281,0.4800,-0.0519,-51.88,16.61,-1932.52,-1967.8,5144.5,797.9,1000.0,50.0,5830.0,0.0000,500,150,0.332277,274,238,25,1,1,1
171.2198,0.4016,0.4800,-0.0784,-78.44,16.36,-2427.48,-2489.6,6133.5,1189.2,1000.0,50.0,5830.0,0.0000,500,150,0.327273,257,238,26,1,1,1
171.2877,0.3734,0.4800,-0.1066,-106.56,16.00,-2418.85,-2509.4,5472.9,1560.6,1000.0,50.0,5830.0,0.0000,500,150,0.320050,239,237,26,1,1,1
171.3551,0.3445,0.4800,-0.1355,-135.47,15.55,-2495.83,-2615.8,5215.4,1912.3,1000.0,50.0,5830.0,0.0000,500,150,0.310902,220,235,26,1,1,1
171.4193,0.3159,0.4800,-0.1641,-164.07,15.02,-2597.27,-2746.3,5105.2,2240.1,1000.0,50.0,5830.0,0.0000,500,150,0.300371,202,234,26,1,1,1
171.4879,0.2889,0.4800,-0.1911,-191.07,14.36,-2297.51,-2474.2,3793.6,2500.2,1000.0,50.0,5830.0,0.0000,500,150,0.287279,184,233,26,1,1,1
171.5514,0.2633,0.4800,-0.2167,-216.72,13.68,-2355.82,-2558.9,3794.7,2741.0,1000.0,50.0,5830.0,0.0000,500,150,0.273522,168,231,25,1,1,1
171.6199,0.2419,0.4800,-0.2381,-238.07,12.86,-1817.11,-2042.3,1947.4,2874.4,1000.0,50.0,5830.0,0.0000,500,150,0.257211,154,228,24,1,1,1
171.6831,0.2227,0.4800,-0.2573,-257.34,12.05,-1775.12,-2020.4,1898.2,2994.5,1000.0,50.0,5830.0,0.0000,500,150,0.240924,142,226,24,1,1,1
171.7519,0.2062,0.4800,-0.2737,-273.75,11.10,-1389.91,-1652.6,781.3,3048.2,1000.0,50.0,5830.0,0.0000,500,150,0.222085,132,224,24,1,1,1
171.8197,0.1934,0.4800,-0.2866,-286.61,10.13,-1106.78,-1383.3,118.6,3056.3,1000.0,50.0,5830.0,0.0000,500,150,0.202669,123,223,23,1,1,1
171.8838,0.1847,0.4800,-0.2953,-295.30,9.19,-790.31,-1076.4,-582.6,3018.9,1000.0,50.0,5830.0,0.0000,500,150,0.183751,118,224,23,1,1,1
171.9528,0.1771,0.4800,-0.3029,-302.91,8.14,-642.72,-937.5,-684.8,2971.6,1000.0,50.0,5830.0,0.0000,500,150,0.162827,113,224,22,1,1,1
172.0148,0.1734,0.4800,-0.3066,-306.58,7.19,-345.13,-644.5,-1272.1,2892.8,1000.0,50.0,5830.0,0.0000,500,150,0.143819,110,223,22,1,1,1
172.0838,0.1721,0.4800,-0.3079,-307.88,6.13,-109.63,-411.4,-1615.4,2781.4,1000.0,50.0,5830.0,0.0000,500,150,0.122605,110,223,22,1,1,1
172.1517,0.1748,0.4800,-0.3052,-305.20,5.09,229.84,-70.3,-2271.9,2627.2,1000.0,50.0,5830.0,0.0000,500,150,0.101883,111,224,22,1,1,1
172.2160,0.1795,0.4800,-0.3005,-300.54,4.13,422.02,125.6,-2415.3,2471.7,1000.0,50.0,5830.0,0.0000,500,150,0.082530,114,224,22,1,1,1
172.2836,0.1874,0.4800,-0.2926,-292.55,3.14,689.01,399.6,-2811.4,2281.8,1000.0,50.0,5830.0,0.0000,500,150,0.062761,119,226,23,1,1,1
172.3478,0.1980,0.4800,-0.2820,-281.97,2.23,961.39,681.7,-3208.4,2075.8,1000.0,50.0,5830.0,0.0000,500,150,0.044662,126,225,23,1,1,1
172.4154,0.2096,0.4800,-0.2704,-270.38,1.32,999.22,730.2,-2858.1,1882.5,1000.0,50.0,5830.0,0.0000,500,150,0.026376,134,227,24,1,1,1
172.4833,0.2255,0.4800,-0.2545,-254.51,0.45,1361.89,1107.8,-3607.9,1637.5,1000.0,50.0,5830.0,0.0000,500,150,0.009094,144,230,24,1,1,1
172.5473,0.2430,0.4800,-0.2370,-236.97,-0.30,1600.50,1363.2,-3904.7,1387.9,1000.0,50.0,5830.0,0.0000,500,150,-0.006053,155,230,24,1,1,1
172.6155,0.2620,0.4800,-0.2180,-218.02,-1.05,1619.18,1400.1,-3515.3,1148.1,1000.0,50.0,5830.0,0.0000,500,150,-0.020925,167,232,24,1,1,1
172.6795,0.2820,0.4800,-0.1980,-197.97,-1.68,1826.64,1627.0,-3799.9,904.7,1000.0,50.0,5830.0,0.0000,500,150,-0.033595,180,234,25,1,1,1
172.7478,0.3063,0.4800,-0.1737,-173.73,-2.27,2067.50,1891.5,-4189.8,618.7,1000.0,50.0,5830.0,0.0000,500,150,-0.045467,196,235,25,1,1,1
172.8152,0.3302,0.4800,-0.1498,-149.81,-2.78,2069.14,1916.6,-3812.0,361.7,1000.0,50.0,5830.0,0.0000,500,150,-0.055567,211,236,25,1,1,1
172.8793,0.3553,0.4800,-0.1247,-124.75,-3.18,2278.90,2151.0,-4163.5,94.8,1000.0,50.0,5830.0,0.0000,500,150,-0.063565,227,238,26,1,1,1
172.9477,0.3787,0.4800,-0.1013,-101.28,-3.52,2000.76,1895.9,-2973.5,-108.7,1000.0,50.0,5830.0,0.0000,500,150,-0.070489,242,237,25,1,1,1
173.0111,0.4043,0.4800,-0.0757,-75.71,-3.76,2351.25,2271.8,-3925.8,-357.3,1000.0,50.0,5830.0,0.0000,500,150,-0.075290,258,240,25,1,1,1
173.0796,0.4266,0.4800,-0.0534,-53.44,-3.95,1896.77,1839.4,-2256.7,-511.9,1000.0,50.0,5830.0,0.0000,500,150,-0.078948,273,238,25,1,1,1
173.1479,0.4539,0.4800,-0.0261,-26.09,-4.04,2333.95,2303.8,-3614.7,-759.0,1000.0,50.0,5830.0,0.0000,500,150,-0.080730,290,239,24,1,1,1
